Time,a_x fts^2,a_y fts^2,a_z fts^2,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg,Heading deg,Velocity kt,Angle of attack deg,Side-slip angle deg,Latitude,Longitude,Altitude
658.458,2.210729456,-0.2724266587,-32.12511348,-0.004532152751,0.02658888139,-0.03669647427,0.2099981938,4.059625922,38.32323919,88.40122232,1.232015501,0.3040532633,63.94587766,-22.08859757,2082.552507
658.558,2.216342932,-0.2728338238,-32.13376963,-0.004461859598,0.03037753341,-0.03669756199,0.2095052726,4.062934675,38.31932699,88.39162135,1.233490469,0.304635008,63.94590292,-22.08852615,2083.422951
658.667,2.218708862,-0.2731248544,-32.1361342,-0.004562614518,0.02067901147,-0.03681910441,0.2090459631,4.065628103,38.31571181,88.38268885,1.234379523,0.3051533909,63.94592623,-22.08846023,2084.226437
658.758,2.218883527,-0.2733451526,-32.13018002,-0.004541065109,0.009429611498,-0.03708091063,0.208619654,4.067079511,38.31238027,88.37446561,1.234348177,0.305624648,63.94594759,-22.08839982,2084.962985
658.858,2.21907602,-0.2735986321,-32.11650963,-0.004280631179,-0.002959134962,-0.03745505695,0.2081293999,4.067509321,38.30840796,88.36472702,1.233516017,0.3061902931,63.94597284,-22.08832843,2085.833401
658.967,2.210732864,-0.2738705328,-32.10008741,-0.003695006021,0.01993258304,-0.03755059051,0.2077181239,4.067809231,38.30471046,88.35580475,1.233522023,0.3067228051,63.94599614,-22.08826254,2086.636655
659.058,2.216001347,-0.2742518124,-32.11414949,-0.003595282864,0.03662716339,-0.03719202742,0.2073801314,4.070510557,38.30133596,88.34757135,1.235832852,0.307188976,63.9460175,-22.08820215,2087.372677
659.158,2.220430821,-0.2745826623,-32.1327832,-0.003946412775,0.03764572281,-0.03688474008,0.2069985746,4.074374682,38.29769147,88.33855283,1.238669199,0.3076468466,63.94604081,-22.08813628,2088.175441
659.258,2.223783208,-0.2748156559,-32.14297497,-0.004439323009,0.02376190704,-0.0369471556,0.2065363631,4.077909849,38.29376015,88.3286686,1.24056374,0.3081031847,63.94606605,-22.08806494,2089.045107
659.358,2.224637753,-0.2749432223,-32.13759356,-0.0046143145,0.006993520313,-0.03732524941,0.2061118392,4.079432209,38.29041287,88.32028159,1.240465987,0.3084869732,63.9460874,-22.08800457,2089.781065
659.458,2.214869966,-0.2750886485,-32.11484897,-0.004219015857,0.01884365182,-0.03777638019,0.2056161841,4.080086947,38.28640509,88.3103584,1.24001993,0.3089685679,63.94611264,-22.08793325,2090.650833
659.558,2.220921554,-0.2754505185,-32.12713001,-0.004089411087,0.03324174007,-0.03772990231,0.2051962497,4.082855135,38.2826868,88.30121616,1.241882026,0.3094214311,63.94613594,-22.08786742,2091.453526
659.658,2.224510662,-0.275707421,-32.13772007,-0.004301915522,0.03038875879,-0.0377458476,0.2048061155,4.085906961,38.27928264,88.29275937,1.243734648,0.3098184842,63.94615729,-22.08780708,2092.189274
659.767,2.225996853,-0.2759277755,-32.14039821,-0.004562691026,0.01910913374,-0.03805188474,0.2043166489,4.088701854,38.2752442,88.28269997,1.244905878,0.3102803389,63.94618252,-22.08773579,2093.058849
659.858,2.22756462,-0.2760995867,-32.13585213,-0.004620329316,0.005917024756,-0.03850785038,0.2038869091,4.089968224,38.27179185,88.27416207,1.244890995,0.3106852786,63.94620387,-22.08767547,2093.794712
659.958,2.216906491,-0.2762438773,-32.11351161,-0.004272644158,0.01348538411,-0.0390304274,0.2034263267,4.090277554,38.26797267,88.26486131,1.244428687,0.3111580599,63.94622716,-22.08760968,2094.597474
660.067,2.223811391,-0.2766689774,-32.12721533,-0.00410144128,0.03502902686,-0.03902994748,0.2029696738,4.093131028,38.26380494,88.25477863,1.246616391,0.3116886022,63.94625239,-22.08753842,2095.466935
660.158,2.228016351,-0.276977657,-32.14124727,-0.004414154327,0.03386789293,-0.03904988961,0.2025388445,4.096739669,38.25996133,88.24538201,1.249034338,0.312158518,63.94627567,-22.08747265,2096.269454
660.258,2.230379898,-0.2772040847,-32.1464503,-0.004782468367,0.02033875481,-0.03937248468,0.2020708914,4.099593008,38.25610272,88.23593595,1.250339627,0.3126210685,63.94629895,-22.08740689,2097.072068
660.358,2.230125966,-0.2773182604,-32.1323658,-0.004775288778,0.007483759372,-0.03984162,0.2016211,4.100929807,38.25252759,88.22734152,1.249280374,0.3130563763,63.9463203,-22.08734662,2097.80791
660.458,2.210283169,-0.2774451888,-32.09539319,-0.004046682283,0.02870972804,-0.04019790418,0.2011222319,4.101666876,38.24825135,88.21719388,1.248317903,0.3135980268,63.94634552,-22.0872754,2098.677497
660.558,2.227822915,-0.2780378935,-32.13484348,-0.003875660425,0.07310828532,-0.03958548326,0.2007302706,4.107282848,38.24431417,88.20778249,1.252501124,0.3140871871,63.9463688,-22.08720967,2099.479881
660.667,2.238765905,-0.2783549543,-32.16714858,-0.004740165078,0.05011832285,-0.03932838279,0.2002972204,4.113922004,38.24043337,88.19816856,1.256266212,0.3145055691,63.94639207,-22.08714395,2100.282298
660.767,2.238443739,-0.2784221452,-32.16183267,-0.0053097202,0.0113911627,-0.0399604534,0.1997825694,4.117139223,38.23653586,88.18842483,1.256346589,0.314909523,63.94641535,-22.08707824,2101.085064
660.858,2.23526774,-0.2784860341,-32.13727476,-0.005126516146,-0.01201122883,-0.04089402129,0.1992909929,4.117135031,38.23288798,88.17947811,1.254221346,0.3153273951,63.94643668,-22.08701802,2101.821187
660.967,2.221149304,-0.2786243424,-32.09339047,-0.004199816529,-0.009574333768,-0.04181636422,0.1987651571,4.115304967,38.22847014,88.16897452,1.25137966,0.3159004829,63.94646189,-22.08694685,2102.691158
661.067,2.227741251,-0.2790919936,-32.09541209,-0.003407974457,0.02205641585,-0.04182354442,0.1983802145,4.116066407,38.22434082,88.15932103,1.252145711,0.3164700028,63.94648517,-22.08688118,2103.493842
661.158,2.232096585,-0.2794812394,-32.10852,-0.003336533987,0.03101610348,-0.04156186006,0.1980667082,4.118599585,38.22057136,88.15046536,1.254378757,0.3169667525,63.9465065,-22.08682098,2104.229312
661.267,2.234283065,-0.2798197115,-32.12076395,-0.003626437955,0.0293020658,-0.04141738986,0.1976830205,4.121938368,38.2161417,88.13993411,1.256899559,0.3175101835,63.9465317,-22.08674985,2105.098263
661.358,2.237827723,-0.2800480058,-32.12424759,-0.003873308637,0.02077049195,-0.04149618413,0.1972988853,4.124616846,38.21205605,88.13024306,1.257710903,0.3179847961,63.94655497,-22.08668421,2105.900254
661.458,2.226620259,-0.2801239234,-32.10168921,-0.003821118317,0.007367210517,-0.041787611,0.1969010462,4.12593692,38.20795303,88.12048948,1.257353603,0.3184539251,63.94657823,-22.08661857,2106.702163
661.558,2.231288532,-0.2806451364,-32.1068617,-0.003982387739,0.03407000048,-0.04172891016,0.1965457189,4.127879441,38.20417406,88.11157364,1.258447146,0.3188893074,63.94659956,-22.08655842,2107.437034
661.667,2.236022375,-0.281075868,-32.12512877,-0.005372047489,0.0467834133,-0.04130210483,0.1960438939,4.132406379,38.19973735,88.10093386,1.261585953,0.3193613263,63.94662475,-22.08648733,2108.305251
661.783,2.236510731,-0.2811155926,-32.12714484,-0.00564839316,0.04732228508,-0.04123988484,0.195951812,4.133194569,38.19905895,88.09926679,1.262106769,0.3194278562,63.94662863,-22.0864764,2108.43881
661.858,2.240093356,-0.2813963821,-32.14667731,-0.007622908058,0.04548419484,-0.04088390767,0.1951834391,4.138811258,38.19433977,88.08741537,1.265586063,0.3198461312,63.94665577,-22.08639987,2109.373696
661.958,2.242033206,-0.2815550474,-32.15629216,-0.01020751759,0.03292949059,-0.04104694927,0.1938399291,4.144850069,38.18829052,88.07234749,1.268212798,0.3203098067,63.94669065,-22.08630149,2110.575954
662.058,2.242372817,-0.2816382085,-32.1527183,-0.01192397578,0.02299410764,-0.04150165763,0.192542565,4.148167921,38.18354631,88.06057138,1.268906327,0.3206590042,63.94671778,-22.08622499,2111.511401
662.158,2.242637853,-0.2817410442,-32.14644812,-0.01314050188,0.01700166812,-0.04192932892,0.1912845444,4.150209304,38.17943455,88.05034106,1.269020264,0.3209652608,63.94674103,-22.08615943,2112.313442
662.258,2.242844379,-0.2818511848,-32.13794856,-0.01422285347,0.01305736225,-0.04230249499,0.1899116983,4.151750476,38.17528204,88.04005589,1.269006405,0.3212751949,63.94676428,-22.08609388,2113.115625
662.358,2.243164051,-0.2819633891,-32.12891491,-0.01521823535,0.01061346904,-0.04257801772,0.1884345844,4.15296776,38.17109635,88.02980348,1.268837529,0.3215789727,63.94678753,-22.08602835,2113.917866
662.458,2.2437251,-0.2820779503,-32.12131215,-0.01615262832,0.009058697329,-0.04274323402,0.1868612345,4.153989605,38.16688833,88.01955789,1.268837316,0.3218652437,63.94681078,-22.08596282,2114.720079
662.558,2.244466311,-0.2821786982,-32.11526599,-0.01706344468,0.007547635921,-0.04283366545,0.1851955989,4.154862695,38.16266757,88.00932187,1.269028093,0.3221233855,63.94683402,-22.08589731,2115.522187
662.675,2.245272909,-0.2822548303,-32.11111197,-0.01787732565,0.005858152742,-0.04288859294,0.1835896568,4.155519765,38.15879209,87.99997129,1.269309426,0.3223295127,63.94685533,-22.08583726,2116.257313
662.758,2.243465657,0.168137528,-32.05151732,1.334495339,0.01188433401,-0.183494121,0.2125113398,4.156147646,38.15125281,87.98891663,1.26966344,0.326247758,63.94688051,-22.08576631,2117.125796
662.858,2.230324353,-0.150585674,-32.08882563,2.627551251,0.07672368425,-0.4397294552,0.4164232077,4.160092151,38.12089332,87.97850951,1.272492004,0.359197976,63.94690375,-22.08570083,2117.926735
662.958,2.709646006,-0.3112682544,-32.4453637,3.012798236,-1.166574945,-0.6673032724,0.7014996517,4.142081297,38.06659549,87.96746458,1.239845745,0.4216918289,63.94692698,-22.08563534,2118.728333
663.058,2.376859463,-0.4067342103,-30.89515842,3.056903492,-2.638477109,-0.8669499467,1.006312638,3.947059658,37.99014695,87.95882441,1.05844643,0.5078073952,63.94695021,-22.08556985,2119.531964
663.158,2.608288223,-0.4886452764,-29.46235688,2.972944159,-4.332404854,-1.003368592,1.308927231,3.62971767,37.89707643,87.95660207,0.8079889005,0.6098996129,63.94697344,-22.08550434,2120.323587
663.258,2.149223305,-0.5545576406,-26.54209719,2.867155198,-5.628315217,-1.057527293,1.601273406,3.122886922,37.79310142,87.96376235,0.4554459859,0.718313942,63.94699667,-22.08543881,2121.086577
663.358,1.899177803,-0.6162382434,-24.02812375,2.776270172,-5.619003527,-0.9715998642,1.883747265,2.553080407,37.69008947,87.98429669,0.1432943557,0.8229154016,63.94701991,-22.08537325,2121.79231
663.458,1.801754503,-0.6704157602,-22.42906348,2.695210397,-5.03687575,-0.767303631,2.15761701,2.015583803,37.6014929,88.01923915,-0.06162161589,0.9135511747,63.94704316,-22.08530764,2122.41581
663.558,1.782286106,-0.7128740577,-21.70504601,2.621872475,-4.362825538,-0.507453801,2.4237092,1.543413677,37.5363673,88.06731433,-0.1609016658,0.98365461,63.94706643,-22.08524198,2122.941466
663.658,1.806557621,-0.7398891918,-21.5744429,2.562519847,-3.842072652,-0.227635754,2.683020468,1.132803235,37.49836732,88.12783637,-0.1849104111,1.030850765,63.94708973,-22.08517626,2123.362345
663.758,1.840123791,-0.7507551894,-21.75436247,2.527241636,-3.542220482,0.04890606601,2.937408653,0.7641633693,37.48837757,88.20027896,-0.168970213,1.054569385,63.94711305,-22.08511048,2123.677329
663.867,1.868356413,-0.5605620422,-22.0257356,2.664199349,-3.405307619,-0.02296430936,3.194552915,0.4170693503,37.49552459,88.28421616,-0.1405968346,1.070236538,63.94713639,-22.08504461,2123.888222
663.958,1.869168637,-0.6200728279,-22.28252822,2.704655989,-3.362535935,-0.237418845,3.464079889,0.07915972745,37.48309949,88.37905087,-0.1150826218,1.11100605,63.94715976,-22.08497865,2123.997586
664.067,1.853506779,-0.6781849391,-22.47292909,2.633468237,-3.370729043,-0.4115369977,3.731935965,-0.2571890556,37.45099853,88.48420157,-0.09821991022,1.174057045,63.94718315,-22.08491258,2124.00785
664.158,1.828503564,-0.7348592231,-22.58720492,2.514530101,-3.390102671,-0.5286272196,3.968674119,-0.5669369058,37.40806414,88.58930849,-0.09081536042,1.24690744,63.94720462,-22.08485191,2123.93171
664.258,1.791285368,-0.8057712543,-22.66756556,2.336446417,-3.404989044,-0.6092467183,4.232452385,-0.9350252297,37.34618965,88.72399027,-0.08962726374,1.345327043,63.94723003,-22.08478009,2123.737403
664.358,1.75382975,-0.8725316085,-22.71211052,2.153326115,-3.404219213,-0.6269047147,4.457800808,-1.275559209,37.28401334,88.85817134,-0.09296864646,1.441899897,63.94725351,-22.08471365,2123.458351
664.458,1.716398955,-0.9374768909,-22.74859496,1.965236487,-3.391642942,-0.5925242339,4.664514949,-1.615434715,37.22249504,89.00168698,-0.09800166402,1.538168203,63.94727702,-22.08464709,2123.083939
664.567,1.197384233,-0.9963190022,-22.4869469,1.785767919,-2.046157695,-0.3967299224,4.852706311,-1.924409035,37.16907243,89.15447141,-0.06262260018,1.629038779,63.94730056,-22.08458039,2122.613332
664.667,1.465593932,-1.058993745,-24.21615805,1.590544591,-0.5028816719,-0.110339528,5.022493492,-2.0468459,37.14315993,89.31434719,0.1260868164,1.708977322,63.94732414,-22.08451356,2122.046233
664.758,1.636716524,-1.108901987,-26.14243293,1.391973048,-0.08736802203,0.08883454532,5.172331602,-2.070855784,37.14205216,89.47666639,0.3424760388,1.774108614,63.94734775,-22.08444658,2121.399432
664.858,1.716516202,-1.14448535,-27.60849435,1.218365945,-0.294648823,0.2123274501,5.303272119,-2.085826146,37.15714798,89.63967378,0.5064402648,1.825206106,63.9473714,-22.08437944,2120.692108
664.958,1.722674197,-1.168854053,-28.45694005,1.084581682,-0.7150796091,0.2942778563,5.418612268,-2.134041507,37.18239324,89.80341355,0.5973649364,1.864182465,63.94739508,-22.08431213,2119.938575
665.058,1.670563294,-0.8855814131,-28.7367218,3.158827488,-1.044185237,0.1713620081,5.627689286,-2.222410241,37.20687408,89.96867617,0.625403365,1.902656203,63.94741878,-22.08424464,2119.146595
665.158,1.608392864,-1.127500165,-28.78936898,3.983281739,-1.18308095,0.06785848268,5.988893357,-2.334451364,37.21890286,90.13618445,0.618186379,1.9568034,63.94744252,-22.08417695,2118.318819
665.258,1.547903577,-0.88400859,-28.68723848,6.123115525,-1.158234524,-0.142081138,6.438368096,-2.443195915,37.21727177,90.29187748,0.600020386,2.02436697,63.9474643,-22.08411473,2117.528712
665.358,1.487677396,-1.258093398,-28.66125602,7.228391217,-0.9847669207,-0.33644478,7.169807748,-2.56055318,37.19118641,90.47841972,0.5798684479,2.14007778,63.94749007,-22.08404097,2116.555171
665.458,1.446963822,-1.677843185,-28.71412419,7.362313026,-0.8395908639,-0.3291436225,7.843134549,-2.644073981,37.15681686,90.63785551,0.5714121355,2.259706014,63.94751189,-22.08397836,2115.697526
665.558,1.418398228,-1.745021279,-28.81540619,7.114510583,-0.7961227208,0.1534391232,8.567339067,-2.725445715,37.14591044,90.81318096,0.5691655412,2.369098022,63.94753571,-22.08390985,2114.727129
665.658,1.390282572,-2.028967271,-28.94798678,6.880292036,-0.8279341527,0.7674276829,9.328096854,-2.812081569,37.18933046,91.00500623,0.5689575038,2.44329099,63.94756154,-22.08383536,2113.635986
665.758,1.378561098,-1.960569706,-29.04466561,6.65300497,-0.9812226781,1.722636104,10.00267429,-2.901631388,37.31066089,91.18439174,0.5672833318,2.436146468,63.94758539,-22.08376635,2112.593183
665.858,1.372916874,-2.106621229,-29.11874103,6.661465569,-1.167419538,2.65511901,10.66878562,-3.007636661,37.52305138,91.36711511,0.5622107422,2.348224527,63.94760926,-22.08369708,2111.516935
665.958,1.387643609,-1.895418134,-29.15643603,6.775038825,-1.437629863,3.852741501,11.33635593,-3.136977835,37.84523329,91.55442159,0.5541899235,2.158203055,63.94763313,-22.08362754,2110.407648
666.067,1.4133678,-1.89846413,-29.1845645,7.187377395,-1.700545559,4.908838404,12.03283826,-3.29247658,38.27724023,91.74779743,0.543984712,1.872737531,63.94765699,-22.0835577,2109.265078
666.167,1.466697373,-1.546291237,-29.20134936,7.726722961,-2.025492864,6.115793846,12.77238801,-3.47800553,38.82611848,91.94862764,0.5334588831,1.483455062,63.94768086,-22.08348753,2108.088762
666.267,1.539892929,-1.177379612,-29.23131951,8.618787842,-2.301212299,6.986193717,13.58370183,-3.694007024,39.48037534,92.15841128,0.5239064267,1.010869493,63.9477047,-22.08341701,2106.877721
666.358,1.622861524,-0.8319683065,-29.28406964,9.60859552,-2.502468133,7.482214602,14.41401234,-3.914117378,40.1435388,92.35939664,0.5174658764,0.536883148,63.94772654,-22.08335201,2105.735914
666.458,1.734499195,-0.4350318133,-29.38844445,10.87238678,-2.676196841,7.708509534,15.51754037,-4.195089739,40.96868062,92.60813276,0.5137982364,-0.03342463386,63.9477523,-22.0832747,2104.345866
666.558,1.574003727,-0.09761572482,-29.54185569,12.03837289,-2.72293645,7.624885785,16.65842179,-4.466654925,41.73754224,92.8401117,0.5154938799,-0.5342688447,63.94777602,-22.08320282,2103.022219
666.658,0.7904898026,0.1984443326,-29.10856269,13.12122688,-2.154692357,7.478142332,17.91300677,-4.735116178,42.48812381,93.0680525,0.5342207863,-0.9811412509,63.94779967,-22.0831304,2101.658366
666.758,1.081786873,0.414332831,-30.99236241,14.02208101,-0.02685726311,7.687214987,19.26768669,-4.840528429,43.25080271,93.29095154,0.713660233,-1.349226475,63.94782322,-22.0830574,2100.250753
666.867,0.7636874406,0.5581935738,-33.24804589,14.70064005,2.508484233,7.949411641,20.70356129,-4.752067805,44.02339877,93.50481802,1.027209023,-1.61521768,63.94784664,-22.08298376,2098.810187
666.967,1.296356712,0.6102816994,-37.53097605,15.13879113,4.097038084,7.775048331,22.19576006,-4.412106893,44.81832453,93.70255335,1.468210472,-1.757801365,63.9478699,-22.08290941,2097.357575
667.067,0.8662986013,0.5733418143,-40.29086659,15.30509641,5.05470082,7.265493205,23.72044235,-3.983812939,45.56290305,93.8800015,1.849219147,-1.763315247,63.94789295,-22.08283421,2095.927828
667.167,1.546712199,0.4195214179,-44.41271376,15.14472985,6.777131869,7.129240387,25.24611759,-3.382522221,46.29117895,94.03664371,2.26866377,-1.628461242,63.94791574,-22.0827581,2094.545394
667.267,1.998320758,0.174072346,-47.73489408,14.70341528,6.943732224,6.336018121,26.74301868,-2.689483401,46.97205451,94.16905407,2.610052773,-1.35958878,63.94793822,-22.08268097,2093.240764
667.358,2.231853373,-0.5976699406,-49.62439921,12.25619576,6.369959237,5.590613577,28.13452527,-2.016925316,47.56720838,94.28198503,2.793445068,-0.9838776796,63.94796033,-22.08260273,2092.03928
667.458,2.305992752,-0.6092246746,-50.07483246,10.06671671,5.633715743,5.132602608,29.24920732,-1.415067415,48.10379301,94.38217569,2.833492575,-0.5733881031,63.94798203,-22.08252334,2090.953539
667.558,2.298676868,-1.335818863,-49.84943819,7.465560174,5.0146791,5.16536254,30.09219497,-0.923365089,48.56940591,94.46759776,2.79363875,-0.1961690174,63.94800155,-22.08244956,2090.060445
